2024-04-16 09:32:32 INFO     Epoch: 160, Loss: 2.0203752517700195, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 161, Loss: 2.131446361541748, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 162, Loss: 1.8667659759521484, Score: 15, Tetrominoes: 17, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 163, Loss: 1.410164713859558, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 164, Loss: 1.917437195777893, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 165, Loss: 1.6267871856689453, Score: 8, Tetrominoes: 10, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 166, Loss: 1.4605112075805664, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 167, Loss: 1.5021312236785889, Score: 27, Tetrominoes: 19, Cleared lines: 1
2024-04-16 09:32:32 INFO     Epoch: 168, Loss: 1.9678884744644165, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 169, Loss: 1.3946739435195923, Score: 13, Tetrominoes: 15, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 170, Loss: 1.1135406494140625, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 171, Loss: 1.3185361623764038, Score: 13, Tetrominoes: 15, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 172, Loss: 1.3739579916000366, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 173, Loss: 1.2264821529388428, Score: 22, Tetrominoes: 24, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 174, Loss: 1.1481070518493652, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 09:32:32 INFO     Epoch: 175, Loss: 1.3121100664138794, Score: 18, Tetrominoes: 20, Cleared lines: 0
