2024-04-16 13:08:42 INFO     Epoch: 0, Loss: 4.8547892570495605, Score: 76, Tetrominoes: 28, Cleared lines: 3
2024-04-16 13:08:42 INFO     Epoch: 1, Loss: 4.80959939956665, Score: 23, Tetrominoes: 25, Cleared lines: 0
2024-04-16 13:08:43 INFO     Epoch: 2, Loss: 4.780245780944824, Score: 65, Tetrominoes: 27, Cleared lines: 2
2024-04-16 13:08:43 INFO     Epoch: 3, Loss: 4.7984538078308105, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 13:08:43 INFO     Epoch: 4, Loss: 4.7754130363464355, Score: 45, Tetrominoes: 27, Cleared lines: 2
2024-04-16 13:08:43 INFO     Epoch: 5, Loss: 4.75346565246582, Score: 19, Tetrominoes: 21, Cleared lines: 0
2024-04-16 13:08:44 INFO     Epoch: 6, Loss: 4.796549320220947, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 13:08:44 INFO     Epoch: 7, Loss: 4.731834411621094, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 13:08:44 INFO     Epoch: 8, Loss: 4.796113967895508, Score: 30, Tetrominoes: 22, Cleared lines: 1
2024-04-16 13:08:45 INFO     Epoch: 9, Loss: 4.764777660369873, Score: 90, Tetrominoes: 32, Cleared lines: 4
2024-04-16 13:08:45 INFO     Epoch: 10, Loss: 4.766454696655273, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 13:08:45 INFO     Epoch: 11, Loss: 4.725594520568848, Score: 45, Tetrominoes: 27, Cleared lines: 2
2024-04-16 13:08:45 INFO     Epoch: 12, Loss: 4.715765953063965, Score: 30, Tetrominoes: 22, Cleared lines: 1
2024-04-16 13:08:46 INFO     Epoch: 13, Loss: 4.7190470695495605, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 13:08:46 INFO     Epoch: 14, Loss: 4.700570106506348, Score: 94, Tetrominoes: 36, Cleared lines: 4
2024-04-16 13:08:47 INFO     Epoch: 15, Loss: 4.696739196777344, Score: 75, Tetrominoes: 37, Cleared lines: 4
2024-04-16 13:08:47 INFO     Epoch: 16, Loss: 4.702335834503174, Score: 47, Tetrominoes: 29, Cleared lines: 2
2024-04-16 13:08:47 INFO     Epoch: 17, Loss: 4.6893630027771, Score: 43, Tetrominoes: 25, Cleared lines: 2
2024-04-16 13:08:48 INFO     Epoch: 18, Loss: 4.651692867279053, Score: 84, Tetrominoes: 36, Cleared lines: 5
2024-04-16 13:08:48 INFO     Epoch: 19, Loss: 4.635188102722168, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 13:08:49 INFO     Epoch: 20, Loss: 4.614196300506592, Score: 32, Tetrominoes: 24, Cleared lines: 1
2024-04-16 13:08:49 INFO     Epoch: 21, Loss: 4.644639015197754, Score: 19, Tetrominoes: 21, Cleared lines: 0
2024-04-16 13:08:49 INFO     Epoch: 22, Loss: 4.6305012702941895, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 13:08:49 INFO     Epoch: 23, Loss: 4.637513637542725, Score: 19, Tetrominoes: 21, Cleared lines: 0
2024-04-16 13:08:50 INFO     Epoch: 24, Loss: 4.628996849060059, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 13:08:50 INFO     Epoch: 25, Loss: 4.6305928230285645, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 13:08:50 INFO     Epoch: 26, Loss: 4.618016242980957, Score: 46, Tetrominoes: 28, Cleared lines: 2
2024-04-16 13:08:50 INFO     Epoch: 27, Loss: 4.582822322845459, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 13:08:51 INFO     Epoch: 28, Loss: 4.590936660766602, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 13:08:51 INFO     Epoch: 29, Loss: 4.5888352394104, Score: 175, Tetrominoes: 47, Cleared lines: 9
2024-04-16 13:08:51 INFO     Epoch: 30, Loss: 4.517275333404541, Score: 34, Tetrominoes: 26, Cleared lines: 1
2024-04-16 13:08:52 INFO     Epoch: 31, Loss: 4.516896724700928, Score: 22, Tetrominoes: 24, Cleared lines: 0
2024-04-16 13:08:52 INFO     Epoch: 32, Loss: 4.556483268737793, Score: 31, Tetrominoes: 23, Cleared lines: 1
2024-04-16 13:08:52 INFO     Epoch: 33, Loss: 4.513254642486572, Score: 35, Tetrominoes: 27, Cleared lines: 1
2024-04-16 13:08:53 INFO     Epoch: 34, Loss: 4.495095729827881, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 13:08:53 INFO     Epoch: 35, Loss: 4.5326619148254395, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 13:08:53 INFO     Epoch: 36, Loss: 4.528812408447266, Score: 31, Tetrominoes: 23, Cleared lines: 1
2024-04-16 13:08:54 INFO     Epoch: 37, Loss: 4.451204299926758, Score: 49, Tetrominoes: 31, Cleared lines: 2
2024-04-16 13:08:54 INFO     Epoch: 38, Loss: 4.504022598266602, Score: 73, Tetrominoes: 25, Cleared lines: 3
2024-04-16 13:08:54 INFO     Epoch: 39, Loss: 4.4942402839660645, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 13:08:54 INFO     Epoch: 40, Loss: 4.4277191162109375, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 13:08:55 INFO     Epoch: 41, Loss: 4.48966646194458, Score: 84, Tetrominoes: 36, Cleared lines: 5
2024-04-16 13:08:55 INFO     Epoch: 42, Loss: 4.455442428588867, Score: 30, Tetrominoes: 22, Cleared lines: 1
2024-04-16 13:08:55 INFO     Epoch: 43, Loss: 4.476954460144043, Score: 50, Tetrominoes: 32, Cleared lines: 2
2024-04-16 13:08:56 INFO     Epoch: 44, Loss: 4.455986499786377, Score: 64, Tetrominoes: 26, Cleared lines: 2
2024-04-16 13:08:56 INFO     Epoch: 45, Loss: 4.415567398071289, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 13:08:56 INFO     Epoch: 46, Loss: 4.396736145019531, Score: 30, Tetrominoes: 22, Cleared lines: 1
2024-04-16 13:08:57 INFO     Epoch: 47, Loss: 4.433653831481934, Score: 19, Tetrominoes: 21, Cleared lines: 0
2024-04-16 13:08:57 INFO     Epoch: 48, Loss: 4.412838459014893, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 13:08:57 INFO     Epoch: 49, Loss: 4.38750696182251, Score: 59, Tetrominoes: 31, Cleared lines: 3
2024-04-16 13:08:58 INFO     Epoch: 50, Loss: 4.368830680847168, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 13:08:58 INFO     Epoch: 51, Loss: 4.377297878265381, Score: 23, Tetrominoes: 25, Cleared lines: 0
2024-04-16 13:08:58 INFO     Epoch: 52, Loss: 4.36261510848999, Score: 20, Tetrominoes: 22, Cleared lines: 0
