2024-04-16 13:31:25 INFO     Epoch: 0, Loss: 0.18207275867462158, Score: 1324, Tetrominoes: 276, Cleared lines: 97
2024-04-16 13:31:28 INFO     Epoch: 1, Loss: 0.10582543909549713, Score: 1290, Tetrominoes: 252, Cleared lines: 88
2024-04-16 13:31:35 INFO     Epoch: 2, Loss: -0.11009439826011658, Score: 2825, Tetrominoes: 547, Cleared lines: 206
2024-04-16 13:31:36 INFO     Epoch: 3, Loss: -0.30882206559181213, Score: 675, Tetrominoes: 147, Cleared lines: 47
2024-04-16 13:31:38 INFO     Epoch: 4, Loss: -0.4013725221157074, Score: 781, Tetrominoes: 163, Cleared lines: 52
2024-04-16 13:31:40 INFO     Epoch: 5, Loss: -0.49642500281333923, Score: 639, Tetrominoes: 151, Cleared lines: 47
2024-04-16 13:31:48 INFO     Epoch: 6, Loss: -0.7350905537605286, Score: 3298, Tetrominoes: 640, Cleared lines: 242
2024-04-16 13:31:54 INFO     Epoch: 7, Loss: -1.0592155456542969, Score: 2631, Tetrominoes: 483, Cleared lines: 181
2024-04-16 13:31:58 INFO     Epoch: 8, Loss: -1.2853165864944458, Score: 1478, Tetrominoes: 300, Cleared lines: 106
2024-04-16 13:31:59 INFO     Epoch: 9, Loss: -1.3996375799179077, Score: 539, Tetrominoes: 131, Cleared lines: 39
2024-04-16 13:32:00 INFO     Epoch: 10, Loss: -1.4598374366760254, Score: 354, Tetrominoes: 96, Cleared lines: 26
2024-04-16 13:32:02 INFO     Epoch: 11, Loss: -1.531136155128479, Score: 816, Tetrominoes: 178, Cleared lines: 58
2024-04-16 13:32:06 INFO     Epoch: 12, Loss: -1.647383451461792, Score: 1210, Tetrominoes: 252, Cleared lines: 88
2024-04-16 13:32:08 INFO     Epoch: 13, Loss: -1.760273814201355, Score: 817, Tetrominoes: 179, Cleared lines: 58
2024-04-16 13:32:14 INFO     Epoch: 14, Loss: -1.9376565217971802, Score: 2768, Tetrominoes: 520, Cleared lines: 195
2024-04-16 13:32:21 INFO     Epoch: 15, Loss: -2.2357852458953857, Score: 3166, Tetrominoes: 608, Cleared lines: 230
2024-04-16 13:32:23 INFO     Epoch: 16, Loss: -2.4359500408172607, Score: 695, Tetrominoes: 157, Cleared lines: 50
2024-04-16 13:32:26 INFO     Epoch: 17, Loss: -2.5287463665008545, Score: 882, Tetrominoes: 194, Cleared lines: 65
2024-04-16 13:32:27 INFO     Epoch: 18, Loss: -2.61608624458313, Score: 370, Tetrominoes: 102, Cleared lines: 27
2024-04-16 13:32:28 INFO     Epoch: 19, Loss: -2.654385805130005, Score: 354, Tetrominoes: 96, Cleared lines: 26
2024-04-16 13:32:30 INFO     Epoch: 20, Loss: -2.720855712890625, Score: 595, Tetrominoes: 127, Cleared lines: 39
2024-04-16 13:32:31 INFO     Epoch: 21, Loss: -2.785202980041504, Score: 472, Tetrominoes: 114, Cleared lines: 32
2024-04-16 13:32:33 INFO     Epoch: 22, Loss: -2.8514511585235596, Score: 462, Tetrominoes: 114, Cleared lines: 33
2024-04-16 13:32:35 INFO     Epoch: 23, Loss: -2.918292760848999, Score: 961, Tetrominoes: 203, Cleared lines: 68
2024-04-16 13:32:37 INFO     Epoch: 24, Loss: -3.0272109508514404, Score: 867, Tetrominoes: 189, Cleared lines: 62
2024-04-16 13:32:40 INFO     Epoch: 25, Loss: -3.132835865020752, Score: 921, Tetrominoes: 203, Cleared lines: 68
2024-04-16 13:32:41 INFO     Epoch: 26, Loss: -3.1950838565826416, Score: 369, Tetrominoes: 101, Cleared lines: 27
2024-04-16 13:32:46 INFO     Epoch: 27, Loss: -3.325676918029785, Score: 2006, Tetrominoes: 388, Cleared lines: 142
2024-04-16 13:32:48 INFO     Epoch: 28, Loss: -3.4537627696990967, Score: 688, Tetrominoes: 160, Cleared lines: 51
2024-04-16 13:32:50 INFO     Epoch: 29, Loss: -3.537389039993286, Score: 740, Tetrominoes: 162, Cleared lines: 52
2024-04-16 13:32:56 INFO     Epoch: 30, Loss: -3.706789016723633, Score: 2663, Tetrominoes: 515, Cleared lines: 193
2024-04-16 13:32:58 INFO     Epoch: 31, Loss: -3.8782403469085693, Score: 748, Tetrominoes: 170, Cleared lines: 54
2024-04-16 13:32:59 INFO     Epoch: 32, Loss: -3.9460790157318115, Score: 355, Tetrominoes: 97, Cleared lines: 26
2024-04-16 13:33:00 INFO     Epoch: 33, Loss: -4.002279281616211, Score: 330, Tetrominoes: 92, Cleared lines: 24
2024-04-16 13:33:02 INFO     Epoch: 34, Loss: -4.018557548522949, Score: 356, Tetrominoes: 98, Cleared lines: 26
2024-04-16 13:33:06 INFO     Epoch: 35, Loss: -4.135932445526123, Score: 1834, Tetrominoes: 356, Cleared lines: 130
2024-04-16 13:33:13 INFO     Epoch: 36, Loss: -4.3660149574279785, Score: 2739, Tetrominoes: 521, Cleared lines: 196
2024-04-16 13:33:15 INFO     Epoch: 37, Loss: -4.56903076171875, Score: 1114, Tetrominoes: 236, Cleared lines: 82
2024-04-16 13:33:19 INFO     Epoch: 38, Loss: -4.684768199920654, Score: 1313, Tetrominoes: 265, Cleared lines: 93
2024-04-16 13:33:20 INFO     Epoch: 39, Loss: -4.795848846435547, Score: 470, Tetrominoes: 112, Cleared lines: 32
