2024-04-16 08:44:52 INFO     Epoch: 162, Loss: 2.400031805038452, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 163, Loss: 1.342438817024231, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 164, Loss: 5.280014514923096, Score: 13, Tetrominoes: 15, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 165, Loss: 4.8113298416137695, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 166, Loss: 4.656038761138916, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 167, Loss: 3.778696060180664, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 168, Loss: 10.67900276184082, Score: 13, Tetrominoes: 15, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 169, Loss: 9.967700958251953, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 170, Loss: 8.118895530700684, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 171, Loss: 8.42526626586914, Score: 15, Tetrominoes: 17, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 172, Loss: 5.995345115661621, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 173, Loss: 4.9013566970825195, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 08:44:52 INFO     Epoch: 174, Loss: 5.264046669006348, Score: 29, Tetrominoes: 21, Cleared lines: 1
2024-04-16 08:44:53 INFO     Epoch: 175, Loss: 4.931765079498291, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 176, Loss: 3.6323440074920654, Score: 15, Tetrominoes: 17, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 177, Loss: 3.280440330505371, Score: 13, Tetrominoes: 15, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 178, Loss: 3.084398031234741, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 179, Loss: 2.1837778091430664, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 180, Loss: 1.8059196472167969, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 181, Loss: 1.3533527851104736, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 182, Loss: 1.5011461973190308, Score: 10, Tetrominoes: 12, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 183, Loss: 1.2070419788360596, Score: 15, Tetrominoes: 17, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 184, Loss: 1.2501004934310913, Score: 19, Tetrominoes: 21, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 185, Loss: 0.7858839631080627, Score: 13, Tetrominoes: 15, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 186, Loss: 0.4760630130767822, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 187, Loss: 0.8950622081756592, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 188, Loss: 0.9479631185531616, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 189, Loss: 0.7999528050422668, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 190, Loss: 0.8208616971969604, Score: 9, Tetrominoes: 11, Cleared lines: 0
2024-04-16 08:44:53 INFO     Epoch: 191, Loss: 0.8876219987869263, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 192, Loss: 1.008631706237793, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 193, Loss: 0.9064553380012512, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 194, Loss: 1.054587960243225, Score: 15, Tetrominoes: 17, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 195, Loss: 0.9746413230895996, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 196, Loss: 1.388561487197876, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 197, Loss: 1.4785672426223755, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 198, Loss: 1.0517690181732178, Score: 27, Tetrominoes: 19, Cleared lines: 1
2024-04-16 08:44:54 INFO     Epoch: 199, Loss: 1.5192935466766357, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 200, Loss: 1.779200553894043, Score: 20, Tetrominoes: 22, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 201, Loss: 1.9728975296020508, Score: 12, Tetrominoes: 14, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 202, Loss: 1.2608388662338257, Score: 15, Tetrominoes: 17, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 203, Loss: 1.3137303590774536, Score: 17, Tetrominoes: 19, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 204, Loss: 2.389662265777588, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:54 INFO     Epoch: 205, Loss: 2.243030309677124, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 206, Loss: 2.0024051666259766, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 207, Loss: 1.909724235534668, Score: 16, Tetrominoes: 18, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 208, Loss: 2.296201467514038, Score: 18, Tetrominoes: 20, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 209, Loss: 2.0814709663391113, Score: 21, Tetrominoes: 23, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 210, Loss: 2.3544440269470215, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 211, Loss: 1.9472575187683105, Score: 24, Tetrominoes: 26, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 212, Loss: 2.3027281761169434, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 213, Loss: 2.6478474140167236, Score: 14, Tetrominoes: 16, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 214, Loss: 2.2996532917022705, Score: 13, Tetrominoes: 15, Cleared lines: 0
2024-04-16 08:44:55 INFO     Epoch: 215, Loss: 1.9020051956176758, Score: 16, Tetrominoes: 18, Cleared lines: 0
